"Date","Site.Name","COUNTY","meanlat","meanlong","month","year","PM2.5","Ozone"
"2018-07-04","West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,27
"2018-07-05","Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,30
"2018-07-05","Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,26,NA
"2018-07-05","Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,26
"2018-07-05","Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,30
"2018-07-06","Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,34
"2018-07-06","West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,24,NA
"2018-07-07","Bryson City","Swain",35.434767,-83.442133,7,2018,29,NA
"2018-07-08","Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,10,NA
"2018-07-08","Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,24,34
"2018-07-08","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,61
"2018-07-08","Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,50
"2018-07-08","Millbrook School","Wake",35.856111,-78.574167,7,2018,23,NA
"2018-07-08","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,22,NA
"2018-07-10","Millbrook School","Wake",35.856111,-78.574167,7,2018,45,NA
"2018-07-12","Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,97
"2018-07-12","Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,54,NA
"2018-07-13","Bryson City","Swain",35.434767,-83.442133,7,2018,NA,37
"2018-07-13","Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,48
"2018-07-14","Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,33
"2018-07-14","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,37
"2018-07-15","Clemmons Middle","Forsyth",36.026,-80.342,7,2018,38,NA
"2018-07-15","Millbrook School","Wake",35.856111,-78.574167,7,2018,52,NA
"2018-07-16","Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,41,NA
"2018-07-16","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,34,NA
"2018-07-17","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,30,NA
"2018-07-17","West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,40
"2018-07-18","Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,50
"2018-07-18","Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,32,NA
"2018-07-18","Leggett","Edgecombe",35.988278,-77.5843,7,2018,31,NA
"2018-07-18","Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,39
"2018-07-18","Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,44
"2018-07-19","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,45,NA
"2018-07-19","Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,54
"2018-07-19","West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,34,NA
"2018-07-20","Bryson City","Swain",35.434767,-83.442133,7,2018,44,NA
"2018-07-21","Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,5,NA
"2018-07-21","Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,35,38
"2018-07-21","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,NA,50
"2018-07-21","Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,NA,64
"2018-07-21","Millbrook School","Wake",35.856111,-78.574167,7,2018,21,NA
"2018-07-21","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,17,NA
"2018-07-25","Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,38
"2018-07-25","Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,26,NA
"2018-07-26","Bryson City","Swain",35.434767,-83.442133,7,2018,NA,40
"2018-07-26","Millbrook School","Wake",35.856111,-78.574167,7,2018,NA,46
"2018-07-27","Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,NA,35
"2018-07-27","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2018,NA,33
"2018-07-28","Linville Falls","Avery",35.972347,-81.933072,7,2018,34,NA
"2018-07-28","Millbrook School","Wake",35.856111,-78.574167,7,2018,48,NA
"2018-07-30","Clemmons Middle","Forsyth",36.026,-80.342,7,2018,26,NA
"2018-07-30","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,22,NA
"2018-07-30","West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,NA,21
"2018-07-31","Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,30,NA
"2018-07-31","Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,23,46
"2018-07-31","Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,29,NA
"2018-07-31","Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,32
"2018-07-31","Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,NA,29
"2018-08-01","Leggett","Edgecombe",35.988278,-77.5843,8,2018,NA,21
"2018-08-01","West Johnston Co.","Johnston",35.59095,-78.4622,8,2018,27,NA
"2018-08-02","Bryson City","Swain",35.434767,-83.442133,8,2018,7,NA
"2018-08-03","Castle Hayne","New Hanover",34.364167,-77.838611,8,2018,0,NA
"2018-08-03","Durham Armory","Durham",36.0329550008979,-78.904037,8,2018,22,19
"2018-08-03","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2018,NA,22
"2018-08-03","Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2018,NA,24
"2018-08-03","Leggett","Edgecombe",35.988278,-77.5843,8,2018,10,NA
"2018-08-03","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2018,11,NA
"2018-08-07","Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,40
"2018-08-07","Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2018,30,NA
"2018-08-08","Bryson City","Swain",35.434767,-83.442133,8,2018,NA,26
"2018-08-08","Millbrook School","Wake",35.856111,-78.574167,8,2018,NA,42
"2018-08-09","Castle Hayne","New Hanover",34.364167,-77.838611,8,2018,NA,36
"2018-08-09","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2018,NA,43
"2018-08-10","Millbrook School","Wake",35.856111,-78.574167,8,2018,55,NA
"2018-08-12","Clemmons Middle","Forsyth",36.026,-80.342,8,2018,41,NA
"2018-08-12","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2018,24,NA
"2018-08-12","Millbrook School","Wake",35.856111,-78.574167,8,2018,36,NA
"2018-08-12","West Johnston Co.","Johnston",35.59095,-78.4622,8,2018,NA,31
"2018-08-13","Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2018,NA,41
"2018-08-13","Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2018,38,NA
"2018-08-13","Linville Falls","Avery",35.972347,-81.933072,8,2018,NA,33
"2018-08-13","Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2018,NA,48
"2018-08-14","Leggett","Edgecombe",35.988278,-77.5843,8,2018,NA,33
"2018-08-15","Bryson City","Swain",35.434767,-83.442133,8,2018,54,NA
"2018-08-16","Castle Hayne","New Hanover",34.364167,-77.838611,8,2018,27,NA
"2018-08-16","Durham Armory","Durham",36.0329550008979,-78.904037,8,2018,NA,50
"2018-08-16","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2018,NA,44
"2018-08-16","Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2018,NA,58
"2018-08-16","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2018,57,NA
"2018-08-17","Durham Armory","Durham",36.0329550008979,-78.904037,8,2018,59,NA
"2018-08-18","Leggett","Edgecombe",35.988278,-77.5843,8,2018,33,NA
"2018-08-18","Millbrook School","Wake",35.856111,-78.574167,8,2018,27,NA
"2018-08-18","West Johnston Co.","Johnston",35.59095,-78.4622,8,2018,28,NA
"2018-08-20","Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,39
"2018-08-20","Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2018,15,NA
"2018-08-21","Bryson City","Swain",35.434767,-83.442133,8,2018,NA,31
"2018-08-21","Millbrook School","Wake",35.856111,-78.574167,8,2018,NA,29
"2018-08-22","Castle Hayne","New Hanover",34.364167,-77.838611,8,2018,NA,34
"2018-08-22","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2018,NA,37
"2018-08-23","Millbrook School","Wake",35.856111,-78.574167,8,2018,56,NA
"2018-08-24","Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2018,23,NA
"2018-08-24","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2018,31,NA
"2018-08-25","Clemmons Middle","Forsyth",36.026,-80.342,8,2018,43,NA
"2018-08-25","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2018,46,NA
"2018-08-25","Millbrook School","Wake",35.856111,-78.574167,8,2018,42,NA
"2018-08-25","West Johnston Co.","Johnston",35.59095,-78.4622,8,2018,NA,40
"2018-08-26","Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2018,NA,43
"2018-08-26","Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2018,45,NA
"2018-08-26","Linville Falls","Avery",35.972347,-81.933072,8,2018,NA,36
"2018-08-26","Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2018,NA,49
"2018-08-27","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2018,56,NA
"2018-08-27","Leggett","Edgecombe",35.988278,-77.5843,8,2018,NA,43
"2018-08-29","Castle Hayne","New Hanover",34.364167,-77.838611,8,2018,0,NA
"2018-08-29","Durham Armory","Durham",36.0329550008979,-78.904037,8,2018,NA,40
"2018-08-29","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2018,NA,74
"2018-08-29","Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2018,NA,50
"2018-08-30","Durham Armory","Durham",36.0329550008979,-78.904037,8,2018,50,NA
"2018-08-30","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2018,34,NA
"2018-08-31","Leggett","Edgecombe",35.988278,-77.5843,8,2018,32,NA
"2018-08-31","West Johnston Co.","Johnston",35.59095,-78.4622,8,2018,35,NA
"2018-09-01","Bryson City","Swain",35.434767,-83.442133,9,2018,29,NA
"2018-09-02","Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,31
"2018-09-02","Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2018,32,NA
"2018-09-03","Bryson City","Swain",35.434767,-83.442133,9,2018,NA,25
"2018-09-03","Millbrook School","Wake",35.856111,-78.574167,9,2018,NA,30
"2018-09-04","Castle Hayne","New Hanover",34.364167,-77.838611,9,2018,NA,30
"2018-09-04","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2018,NA,32
"2018-09-05","Linville Falls","Avery",35.972347,-81.933072,9,2018,29,NA
"2018-09-05","Millbrook School","Wake",35.856111,-78.574167,9,2018,42,NA
"2018-09-07","Clemmons Middle","Forsyth",36.026,-80.342,9,2018,46,NA
"2018-09-07","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2018,33,NA
"2018-09-07","Millbrook School","Wake",35.856111,-78.574167,9,2018,40,NA
"2018-09-07","West Johnston Co.","Johnston",35.59095,-78.4622,9,2018,NA,37
"2018-09-08","Durham Armory","Durham",36.0329550008979,-78.904037,9,2018,40,NA
"2018-09-08","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2018,NA,32
"2018-09-08","Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,2018,40,NA
"2018-09-08","Linville Falls","Avery",35.972347,-81.933072,9,2018,NA,38
"2018-09-09","Leggett","Edgecombe",35.988278,-77.5843,9,2018,NA,22
"2018-09-09","Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2018,NA,13
"2018-09-11","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2018,8,NA
"2018-09-11","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2018,NA,38
"2018-09-11","Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,2018,24,38
"2018-09-14","Bryson City","Swain",35.434767,-83.442133,9,2018,14,NA
"2018-09-15","Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,15
"2018-09-16","Bryson City","Swain",35.434767,-83.442133,9,2018,NA,12
"2018-09-18","Durham Armory","Durham",36.0329550008979,-78.904037,9,2018,NA,25
"2018-09-20","Clemmons Middle","Forsyth",36.026,-80.342,9,2018,56,NA
"2018-09-21","Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,2018,45,NA
"2018-09-21","Linville Falls","Avery",35.972347,-81.933072,9,2018,NA,42
"2018-09-21","Millbrook School","Wake",35.856111,-78.574167,9,2018,NA,40
"2018-09-23","Durham Armory","Durham",36.0329550008979,-78.904037,9,2018,13,NA
"2018-09-23","Leggett","Edgecombe",35.988278,-77.5843,9,2018,37,NA
"2018-09-24","Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,2018,NA,18
"2018-09-24","Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2018,15,NA
"2018-09-24","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2018,26,NA
"2018-09-24","West Johnston Co.","Johnston",35.59095,-78.4622,9,2018,28,NA
"2018-09-26","Millbrook School","Wake",35.856111,-78.574167,9,2018,28,NA
"2018-09-27","Bryson City","Swain",35.434767,-83.442133,9,2018,20,NA
"2018-09-27","Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2018,NA,25
"2018-09-27","Millbrook School","Wake",35.856111,-78.574167,9,2018,27,NA
"2018-09-28","Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,29
"2018-09-28","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2018,18,NA
"2018-09-28","Millbrook School","Wake",35.856111,-78.574167,9,2018,24,NA
"2018-09-29","Bryson City","Swain",35.434767,-83.442133,9,2018,NA,29
"2018-09-29","Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2018,NA,35
"2018-09-29","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2018,NA,40
"2018-09-30","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2018,NA,34
"2018-09-30","West Johnston Co.","Johnston",35.59095,-78.4622,9,2018,NA,42
"2018-10-01","Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,NA,43
"2018-10-02","Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,38,NA
"2018-10-02","Leggett","Edgecombe",35.988278,-77.5843,10,2018,NA,41
"2018-10-03","Clemmons Middle","Forsyth",36.026,-80.342,10,2018,40,NA
"2018-10-04","Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,34,NA
"2018-10-04","Linville Falls","Avery",35.972347,-81.933072,10,2018,NA,35
"2018-10-04","Millbrook School","Wake",35.856111,-78.574167,10,2018,NA,47
"2018-10-05","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,51,NA
"2018-10-05","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,49,NA
"2018-10-06","Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,21,NA
"2018-10-06","Leggett","Edgecombe",35.988278,-77.5843,10,2018,35,NA
"2018-10-07","Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,21,NA
"2018-10-07","Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,NA,44
"2018-10-07","Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,37,NA
"2018-10-07","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,19,NA
"2018-10-07","West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,41,NA
"2018-10-10","Bryson City","Swain",35.434767,-83.442133,10,2018,17,NA
"2018-10-10","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,NA,20
"2018-10-10","Millbrook School","Wake",35.856111,-78.574167,10,2018,25,NA
"2018-10-11","Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,26
"2018-10-11","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,6,NA
"2018-10-11","Millbrook School","Wake",35.856111,-78.574167,10,2018,23,NA
"2018-10-12","Bryson City","Swain",35.434767,-83.442133,10,2018,NA,34
"2018-10-13","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,NA,35
"2018-10-14","Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,NA,19
"2018-10-14","Linville Falls","Avery",35.972347,-81.933072,10,2018,20,NA
"2018-10-15","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,37
"2018-10-15","West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,NA,34
"2018-10-16","Clemmons Middle","Forsyth",36.026,-80.342,10,2018,34,NA
"2018-10-16","Leggett","Edgecombe",35.988278,-77.5843,10,2018,NA,19
"2018-10-17","Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,16,NA
"2018-10-17","Linville Falls","Avery",35.972347,-81.933072,10,2018,NA,36
"2018-10-17","Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,34
"2018-10-19","Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,NA,43
"2018-10-19","Leggett","Edgecombe",35.988278,-77.5843,10,2018,22,NA
"2018-10-19","Millbrook School","Wake",35.856111,-78.574167,10,2018,NA,39
"2018-10-20","Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,35,NA
"2018-10-20","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,7,NA
"2018-10-20","Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,NA,31
"2018-10-22","Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,30,NA
"2018-10-23","Bryson City","Swain",35.434767,-83.442133,10,2018,36,NA
"2018-10-23","Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,25,NA
"2018-10-23","Millbrook School","Wake",35.856111,-78.574167,10,2018,51,NA
"2018-10-23","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,30,NA
"2018-10-23","West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,29,NA
"2018-10-24","Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,33
"2018-10-24","Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,NA,46
"2018-10-24","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,32,NA
"2018-10-24","Millbrook School","Wake",35.856111,-78.574167,10,2018,30,NA
"2018-10-25","Bryson City","Swain",35.434767,-83.442133,10,2018,NA,31
"2018-10-26","Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,1,NA
"2018-10-26","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,NA,24
"2018-10-27","Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,NA,19
"2018-10-28","West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,NA,33
"2018-10-29","Clemmons Middle","Forsyth",36.026,-80.342,10,2018,23,NA
"2018-10-29","Leggett","Edgecombe",35.988278,-77.5843,10,2018,NA,34
"2018-10-30","Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,21,NA
"2018-10-30","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,35
"2018-11-01","Leggett","Edgecombe",35.988278,-77.5843,11,2018,19,NA
"2018-11-01","Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,31
"2018-11-04","Clemmons Middle","Forsyth",36.026,-80.342,11,2018,28,NA
"2018-11-04","Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,39,NA
"2018-11-04","Millbrook School","Wake",35.856111,-78.574167,11,2018,24,NA
"2018-11-05","Bryson City","Swain",35.434767,-83.442133,11,2018,25,NA
"2018-11-05","Millbrook School","Wake",35.856111,-78.574167,11,2018,34,NA
"2018-11-05","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,8,NA
"2018-11-05","West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,24,NA
"2018-11-06","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,15,NA
"2018-11-06","Millbrook School","Wake",35.856111,-78.574167,11,2018,34,NA
"2018-11-07","Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,18,NA
"2018-11-08","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,32
"2018-11-09","Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,18,NA
"2018-11-11","Clemmons Middle","Forsyth",36.026,-80.342,11,2018,43,NA
"2018-11-12","Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,39,NA
"2018-11-13","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,13,NA
"2018-11-14","Leggett","Edgecombe",35.988278,-77.5843,11,2018,21,NA
"2018-11-14","Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,22
"2018-11-16","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,22,NA
"2018-11-16","Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,16,NA
"2018-11-17","Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,55,NA
"2018-11-18","Bryson City","Swain",35.434767,-83.442133,11,2018,52,NA
"2018-11-18","Millbrook School","Wake",35.856111,-78.574167,11,2018,70,NA
"2018-11-18","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,38,NA
"2018-11-18","West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,52,NA
"2018-11-19","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,55,NA
"2018-11-20","Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,33,NA
"2018-11-21","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,NA,25
"2018-11-21","Millbrook School","Wake",35.856111,-78.574167,11,2018,35,NA
"2018-11-22","Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,23,NA
"2018-11-22","Linville Falls","Avery",35.972347,-81.933072,11,2018,14,NA
"2018-11-24","Clemmons Middle","Forsyth",36.026,-80.342,11,2018,25,NA
"2018-11-25","Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,37,NA
"2018-11-27","Leggett","Edgecombe",35.988278,-77.5843,11,2018,2,NA
"2018-11-27","Millbrook School","Wake",35.856111,-78.574167,11,2018,NA,21
"2018-11-28","Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,22,NA
"2018-11-28","Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,8,NA
"2018-11-30","Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,53,NA
"2018-12-01","Bryson City","Swain",35.434767,-83.442133,12,2018,35,NA
"2018-12-01","Millbrook School","Wake",35.856111,-78.574167,12,2018,63,NA
"2018-12-01","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,50,NA
"2018-12-01","West Johnston Co.","Johnston",35.59095,-78.4622,12,2018,51,NA
"2018-12-02","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,21,NA
"2018-12-03","Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2018,21,NA
"2018-12-04","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,NA,19
"2018-12-05","Castle Hayne","New Hanover",34.364167,-77.838611,12,2018,9,NA
"2018-12-07","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,52,NA
"2018-12-08","Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,2018,48,NA
"2018-12-10","Leggett","Edgecombe",35.988278,-77.5843,12,2018,30,NA
"2018-12-11","Millbrook School","Wake",35.856111,-78.574167,12,2018,NA,30
"2018-12-13","Durham Armory","Durham",36.0329550008979,-78.904037,12,2018,71,NA
"2018-12-13","Millbrook School","Wake",35.856111,-78.574167,12,2018,53,NA
"2018-12-14","Millbrook School","Wake",35.856111,-78.574167,12,2018,58,NA
"2018-12-14","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,35,NA
"2018-12-14","West Johnston Co.","Johnston",35.59095,-78.4622,12,2018,38,NA
"2018-12-15","Millbrook School","Wake",35.856111,-78.574167,12,2018,30,NA
"2018-12-16","Bryson City","Swain",35.434767,-83.442133,12,2018,17,NA
"2018-12-16","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,17,NA
"2018-12-16","Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2018,9,NA
"2018-12-18","Castle Hayne","New Hanover",34.364167,-77.838611,12,2018,21,NA
"2018-12-18","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,NA,29
"2018-12-20","Clemmons Middle","Forsyth",36.026,-80.342,12,2018,56,NA
"2018-12-21","Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,2018,13,NA
"2018-12-23","Leggett","Edgecombe",35.988278,-77.5843,12,2018,13,NA
"2018-12-25","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,62,NA
"2018-12-25","Millbrook School","Wake",35.856111,-78.574167,12,2018,NA,30
"2018-12-25","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,28,NA
"2018-12-26","Durham Armory","Durham",36.0329550008979,-78.904037,12,2018,58,NA
"2018-12-27","Millbrook School","Wake",35.856111,-78.574167,12,2018,57,NA
"2018-12-27","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,27,NA
"2018-12-27","West Johnston Co.","Johnston",35.59095,-78.4622,12,2018,30,NA
"2018-12-28","Millbrook School","Wake",35.856111,-78.574167,12,2018,24,NA
"2018-12-29","Bryson City","Swain",35.434767,-83.442133,12,2018,23,NA
"2018-12-29","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,25,NA
"2018-12-29","Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2018,24,NA
"2019-01-01","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,24,NA
"2019-01-01","Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2019,13,NA
"2019-01-02","Millbrook School","Wake",35.856111,-78.574167,1,2019,NA,25
"2019-01-03","Durham Armory","Durham",36.0329550008979,-78.904037,1,2019,41,NA
"2019-01-03","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,25,NA
"2019-01-03","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,18,NA
"2019-01-04","Leggett","Edgecombe",35.988278,-77.5843,1,2019,16,NA
"2019-01-04","Millbrook School","Wake",35.856111,-78.574167,1,2019,44,NA
"2019-01-06","Castle Hayne","New Hanover",34.364167,-77.838611,1,2019,5,NA
"2019-01-06","West Johnston Co.","Johnston",35.59095,-78.4622,1,2019,28,NA
"2019-01-07","Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2019,24,NA
"2019-01-07","West Johnston Co.","Johnston",35.59095,-78.4622,1,2019,NA,30
"2019-01-10","Millbrook School","Wake",35.856111,-78.574167,1,2019,23,NA
"2019-01-11","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,31,NA
"2019-01-12","Bryson City","Swain",35.434767,-83.442133,1,2019,47,NA
"2019-01-12","Linville Falls","Avery",35.972347,-81.933072,1,2019,26,NA
"2019-01-13","Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2019,NA,36
"2019-01-13","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2019,NA,23
"2019-01-13","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2019,8,NA
"2019-01-14","Clemmons Middle","Forsyth",36.026,-80.342,1,2019,34,NA
